Time (s),X position (m),Y position (m),Z position (m),Rocket axis vector X,Rocket axis vector Y,Rocket axis vector Z,Velocity Vx  (m/s),Velocity Vy  (m/s),Velocity Vz  (m/s),angular velocity omegaX (rad/s),angular velocity omegaY (rad/s),angular velocity omegaZ (rad/s),Acceleration Ax (m/s2),Acceleration Ay (m/s2),Acceleration Az (m/s2),Angular Acceleration X (rad/s2),Angular Acceleration Y (rad/s2),Angular Acceleration Z (rad/s2),Angle of attack alpha (rad),alpha at CP (rad),Moment arm (m),Force X (N),Force Y (N),Force Z (N),Torque X (Nm),Torque Y (Nm),Torque Z (Nm),Thrust (N),Mass (kg),C.O.M distance from nose (m),Ixx (kg m2),Iyy (kg m2),Izz (kg m2),Windspeed X (m/s),Windspeed Y (m/s),atmospheric density (kg/m3),atmospheric temperature (K),
7.1683,-34.6671,-89.4812,1921.7344,-0.038696,-0.092065,0.995,-3.2765,-10.0515,220.4794,-0.00033857,0.0039482,0.00035368,0.59555,1.4168,-24.9237,0.018044,-0.0076388,-5.0513e-006,5.2934e-005,5.5483e-005,0.33792,2.6888,6.3967,-112.5259,0.025908,-0.010968,-7.2526e-006,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-5.3014,-10.3603,1.0033,279.2259,
7.1776,-34.6975,-89.5748,1923.7871,-0.038659,-0.092063,0.995,-3.271,-10.0383,220.2475,-0.00012812,0.003875,0.00035505,0.59352,1.4208,-24.8757,0.027009,-0.0080522,0.00030436,7.8394e-005,8.0062e-005,0.33792,2.6796,6.4148,-112.309,0.038779,-0.011561,0.000437,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-5.2901,-10.3573,1.003,279.2247,
7.1869,-34.728,-89.6682,1925.8377,-0.038623,-0.092064,0.995,-3.2655,-10.025,220.016,0.0001614,0.003799,0.00035913,0.59128,1.4239,-24.8279,0.034955,-0.0082132,0.00059692,0.00010141,0.00010233,0.33792,2.6695,6.4288,-112.0934,0.050188,-0.011792,0.00085705,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-5.2788,-10.3543,1.0028,279.2236,
7.1962,-34.7584,-89.7615,1927.8861,-0.038588,-0.092067,0.995,-3.26,-10.0117,219.7849,0.00051944,0.0037228,0.00036598,0.58882,1.4259,-24.7804,0.041675,-0.0081242,0.00086452,0.00012124,0.0001214,0.33792,2.6584,6.4379,-111.879,0.059837,-0.011665,0.0012413,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-5.2675,-10.3513,1.0026,279.2224,
7.2054,-34.7882,-89.8531,1929.8973,-0.038554,-0.092073,0.99501,-3.2546,-9.9987,219.5582,0.0009262,0.0036497,0.000375,0.58621,1.4267,-24.734,0.046929,-0.007803,0.0010963,0.00013706,0.00013644,0.33792,2.6466,6.4414,-111.6696,0.06738,-0.011203,0.0015741,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-5.2565,-10.3484,1.0023,279.2213,
7.2145,-34.818,-89.9446,1931.9064,-0.038521,-0.092084,0.99501,-3.2493,-9.9856,219.332,0.0013744,0.0035805,0.00038596,0.58341,1.4262,-24.6879,0.05072,-0.0072652,0.0012912,0.00014885,0.00014742,0.33792,2.634,6.439,-111.4614,0.072822,-0.010431,0.0018539,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-5.2454,-10.3455,1.0021,279.2202,
7.2237,-34.8477,-90.036,1933.9134,-0.038488,-0.092099,0.99501,-3.2439,-9.9726,219.1062,0.0018502,0.0035172,0.00039851,0.58046,1.4243,-24.6421,0.052975,-0.0065317,0.0014446,0.00015633,0.00015405,0.33792,2.6207,6.4305,-111.2544,0.07606,-0.0093781,0.0020741,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-5.2344,-10.3426,1.0018,279.2191,
7.2328,-34.8774,-90.1272,1935.9184,-0.038456,-0.092118,0.99501,-3.2386,-9.9595,218.8808,0.0023395,0.0034615,0.00041227,0.57736,1.421,-24.5965,0.053674,-0.005629,0.0015533,0.00015938,0.00015625,0.33792,2.6067,6.4157,-111.0486,0.077064,-0.008082,0.0022302,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-5.2233,-10.3397,1.0016,279.2179,
7.242,-34.907,-90.2184,1937.9213,-0.038424,-0.092142,0.995,-3.2334,-9.9466,218.6558,0.0028284,0.0034146,0.0004267,0.57416,1.4164,-24.5512,0.052843,-0.0045874,0.0016158,0.00015804,0.00015404,0.33792,2.5922,6.3948,-110.844,0.07587,-0.0065865,0.00232,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-5.2123,-10.3368,1.0014,279.2168,
7.2511,-34.9366,-90.3094,1939.9222,-0.038393,-0.09217,0.995,-3.2281,-9.9336,218.4312,0.0033029,0.0033778,0.00044162,0.57087,1.4105,-24.5061,0.050542,-0.0034406,0.0016315,0.00015242,0.00014758,0.33792,2.5774,6.3681,-110.6406,0.072567,-0.00494,0.0023425,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-5.2013,-10.3339,1.0011,279.2157,
7.2603,-34.9661,-90.4002,1941.921,-0.038362,-0.092202,0.995,-3.2229,-9.9207,218.2071,0.0037497,0.0033518,0.00045657,0.56754,1.4033,-24.4614,0.046873,-0.002224,0.0016011,0.00014279,0.00013714,0.33792,2.5623,6.3358,-110.4384,0.0673,-0.0031931,0.0022988,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-5.1903,-10.331,1.0009,279.2146,
7.2694,-34.9956,-90.491,1943.9177,-0.038331,-0.092238,0.995,-3.2177,-9.9079,217.9833,0.0041572,0.0033372,0.00047091,0.56419,1.3951,-24.4168,0.04198,-0.00097357,0.001527,0.00012952,0.0001231,0.33792,2.5472,6.2987,-110.2373,0.060274,-0.0013978,0.0021924,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-5.1793,-10.3281,1.0007,279.2135,
7.2779,-35.0227,-90.5746,1945.7562,-0.038303,-0.092275,0.995,-3.213,-9.8962,217.7775,0.0044891,0.0033338,0.00048326,0.56111,1.3867,-24.376,0.036532,0.00017771,0.0014228,0.0001145,0.00010741,0.33792,2.5333,6.2608,-110.0529,0.052452,0.00025515,0.0020428,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-5.1692,-10.3254,1.0004,279.2124,
7.2863,-35.0498,-90.658,1947.593,-0.038274,-0.092314,0.99499,-3.2082,-9.8845,217.5719,0.0047718,0.0033401,0.00049474,0.55807,1.3777,-24.3353,0.030342,0.0012991,0.0012877,9.7288e-005,8.9553e-005,0.33792,2.5196,6.2199,-109.8694,0.043564,0.0018653,0.0018489,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-5.1591,-10.3227,1.0002,279.2114,
7.2948,-35.0769,-90.7414,1949.428,-0.038246,-0.092355,0.99499,-3.2036,-9.8729,217.3668,0.0049995,0.0033556,0.00050505,0.55509,1.3681,-24.2949,0.023575,0.0023644,0.0011256,7.8441e-005,7.0077e-005,0.33792,2.5061,6.1768,-109.6869,0.033848,0.0033948,0.0016162,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-5.149,-10.32,1,279.2104,
7.3032,-35.1039,-90.8246,1951.2613,-0.038217,-0.092398,0.99499,-3.1989,-9.8614,217.1619,0.0051683,0.0033798,0.00051378,0.5522,1.3582,-24.2546,0.016405,0.0033499,0.0009412,5.8708e-005,4.9684e-005,0.33792,2.4931,6.1322,-109.5051,0.023554,0.0048097,0.0013514,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-5.1389,-10.3174,0.99978,279.2094,
7.312,-35.1321,-90.9118,1953.1798,-0.038187,-0.092444,0.99499,-3.194,-9.8495,216.9477,0.0052793,0.0034136,0.00052103,0.54928,1.3477,-24.2127,0.0086587,0.0042736,0.00072938,3.8501e-005,2.8773e-005,0.33792,2.4799,6.0845,-109.3157,0.012432,0.006136,0.0010472,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-5.1284,-10.3146,0.99955,279.2083,
7.3209,-35.1603,-90.9988,1955.0964,-0.038156,-0.092491,0.99498,-3.1892,-9.8376,216.7339,0.0053215,0.0034549,0.00052651,0.54649,1.3371,-24.171,0.00087735,0.0050649,0.00050446,2.3278e-005,1.5392e-005,0.33792,2.4673,6.0369,-109.1277,0.0012597,0.007272,0.0007243,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-5.1178,-10.3118,0.99933,279.2072,
7.3297,-35.1885,-91.0857,1957.0111,-0.038125,-0.092538,0.99498,-3.1844,-9.8258,216.5205,0.0052953,0.0035026,0.00053008,0.54386,1.3268,-24.1299,-0.0067353,0.0057061,0.00027262,2.5503e-005,2.6395e-005,0.33792,2.4554,5.9902,-108.9418,-0.0096704,0.0081928,0.00039142,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-5.1073,-10.309,0.9991,279.2062,
7.3385,-35.2166,-91.1725,1958.9239,-0.038094,-0.092584,0.99498,-3.1796,-9.8142,216.3074,0.0052033,0.0035553,0.00053146,0.5414,1.3168,-24.0891,-0.013989,0.0061851,3.9948e-005,4.1538e-005,4.5847e-005,0.33792,2.4443,5.9451,-108.7577,-0.020085,0.0088805,5.7357e-005,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-5.0968,-10.3063,0.99887,279.2051,
7.349,-35.2498,-91.275,1961.1837,-0.038056,-0.092638,0.99497,-3.1739,-9.8004,216.0558,0.0050152,0.003622,0.00053027,0.53869,1.3057,-24.0411,-0.021867,0.0065319,-0.00022823,6.3241e-005,6.8646e-005,0.33792,2.4321,5.8948,-108.5411,-0.031397,0.0093784,-0.00032769,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-5.0844,-10.303,0.9986,279.2038,
7.3595,-35.283,-91.3773,1963.4408,-0.038018,-0.092689,0.99497,-3.1683,-9.7869,215.8048,0.0047498,0.0036911,0.00052655,0.53621,1.2954,-23.9933,-0.028734,0.006635,-0.00047981,8.3405e-005,8.9014e-005,0.33792,2.4209,5.8487,-108.325,-0.041255,0.0095263,-0.0006889,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-5.0719,-10.2997,0.99833,279.2026,
7.3699,-35.3161,-91.4796,1965.6953,-0.037978,-0.092737,0.99497,-3.1627,-9.7734,215.5542,0.0044189,0.0037599,0.00052052,0.53396,1.2864,-23.9455,-0.034368,0.006497,-0.0007063,0.0001005,0.00010595,0.33792,2.4107,5.8076,-108.1094,-0.049345,0.0093282,-0.0010141,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-5.0595,-10.2964,0.99807,279.2013,
7.3804,-35.3491,-91.5817,1967.9472,-0.037938,-0.092781,0.99496,-3.1571,-9.76,215.3042,0.004036,0.0038261,0.00051212,0.53192,1.2785,-23.8978,-0.038613,0.0061307,-0.00090063,0.00011374,0.00011884,0.33792,2.4015,5.7723,-107.894,-0.05544,0.0088024,-0.0012931,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-5.0471,-10.2931,0.9978,279.2,
7.3897,-35.3786,-91.6727,1969.9562,-0.037902,-0.092817,0.99496,-3.1522,-9.748,215.0813,0.0036627,0.0038811,0.00050304,0.53027,1.2727,-23.8552,-0.041143,0.0056273,-0.0010424,0.00012194,0.00012661,0.33792,2.3941,5.7459,-107.7018,-0.059073,0.0080796,-0.0014966,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-5.0361,-10.2902,0.99756,279.1989,
7.399,-35.408,-91.7637,1971.963,-0.037865,-0.092849,0.99496,-3.1472,-9.7362,214.8588,0.0032716,0.0039307,0.00049276,0.52875,1.2679,-23.8127,-0.042436,0.0049762,-0.0011506,0.00012647,0.00013068,0.33792,2.3872,5.7245,-107.5097,-0.060929,0.0071448,-0.001652,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-5.0251,-10.2873,0.99732,279.1978,
7.4084,-35.4373,-91.8545,1973.9678,-0.037828,-0.092878,0.99496,-3.1423,-9.7244,214.6366,0.0028743,0.0039736,0.00048163,0.52734,1.2643,-23.7701,-0.042486,0.0041996,-0.0012233,0.00012726,0.00013098,0.33792,2.3808,5.7082,-107.3177,-0.061001,0.0060297,-0.0017564,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-5.014,-10.2844,0.99709,279.1967,
7.4177,-35.4666,-91.9452,1975.9705,-0.037791,-0.092903,0.99496,-3.1374,-9.7126,214.4149,0.0024822,0.0040088,0.00047004,0.52603,1.2618,-23.7276,-0.041326,0.0033226,-0.0012594,0.00012436,0.00012759,0.33792,2.3749,5.6968,-107.1259,-0.059335,0.0047705,-0.0018082,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-5.003,-10.2815,0.99685,279.1956,
7.427,-35.4959,-92.0359,1977.9712,-0.037753,-0.092925,0.99496,-3.1325,-9.7008,214.1936,0.0021062,0.0040354,0.00045837,0.52479,1.2603,-23.6852,-0.039022,0.0023723,-0.0012591,0.00011792,0.00012068,0.33792,2.3693,5.6901,-106.9342,-0.056028,0.0034061,-0.0018078,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-4.992,-10.2786,0.99661,279.1944,
7.4364,-35.5251,-92.1264,1979.9697,-0.037715,-0.092943,0.99496,-3.1276,-9.689,213.9727,0.0017567,0.0040529,0.00044672,0.52359,1.2598,-23.6428,-0.035668,0.0013774,-0.0012234,0.00010818,0.00011052,0.33792,2.3639,5.6877,-106.7427,-0.051211,0.0019777,-0.0017565,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-4.981,-10.2757,0.99637,279.1933,
7.4457,-35.5543,-92.2168,1981.9663,-0.037677,-0.092958,0.99496,-3.1227,-9.6773,213.7522,0.0014432,0.0040611,0.0004355,0.52242,1.2601,-23.6004,-0.031381,0.00036688,-0.0011541,9.5478e-005,9.7479e-005,0.33792,2.3586,5.6891,-106.5515,-0.045057,0.00052676,-0.001657,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-4.97,-10.2728,0.99614,279.1922,
7.455,-35.5834,-92.3071,1983.9607,-0.037639,-0.09297,0.99496,-3.1178,-9.6655,213.5321,0.0011734,0.0040598,0.0004252,0.52123,1.2611,-23.5581,-0.026307,-0.00063109,-0.0010542,8.0221e-005,8.1993e-005,0.33792,2.3533,5.6937,-106.3606,-0.037772,-0.0009061,-0.0015135,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-4.959,-10.2699,0.9959,279.1911,
7.4641,-35.6117,-92.3947,1985.8975,-0.037602,-0.09298,0.99496,-3.1131,-9.6541,213.3185,0.00095932,0.0040498,0.0004163,0.52005,1.2627,-23.5172,-0.020773,-0.0015634,-0.00093115,6.3407e-005,6.511e-005,0.33792,2.3479,5.7006,-106.1756,-0.029825,-0.0022448,-0.0013369,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-4.9484,-10.2671,0.99567,279.19,
7.4732,-35.6399,-92.4823,1987.8323,-0.037565,-0.092988,0.99496,-3.1084,-9.6426,213.1052,0.00079756,0.0040316,0.00040846,0.51883,1.2646,-23.4763,-0.014806,-0.0024346,-0.00078653,4.5161e-005,4.7052e-005,0.33792,2.3424,5.7094,-105.9911,-0.021258,-0.0034956,-0.0011293,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-4.9377,-10.2642,0.99544,279.1889,
7.4823,-35.6681,-92.5697,1989.7652,-0.037528,-0.092994,0.99496,-3.1037,-9.6311,212.8924,0.00069142,0.0040059,0.00040193,0.51753,1.2668,-23.4356,-0.0085725,-0.0032232,-0.00062461,2.6143e-005,2.8831e-005,0.33792,2.3366,5.7192,-105.8072,-0.012308,-0.0046279,-0.0008968,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-4.9271,-10.2614,0.99521,279.1879,
7.4913,-35.6963,-92.6571,1991.6962,-0.037492,-0.093001,0.99496,-3.099,-9.6196,212.6799,0.00064243,0.0039734,0.00039707,0.51616,1.2691,-23.3951,-0.0022403,-0.0039113,-0.00045002,8.5782e-006,1.4269e-005,0.33792,2.3304,5.7296,-105.6243,-0.0032166,-0.0056158,-0.00064612,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-4.9165,-10.2586,0.99498,279.1868,
7.5012,-35.7268,-92.7519,1993.7926,-0.037453,-0.093007,0.99496,-3.0939,-9.6071,212.4494,0.00065396,0.0039317,0.00039376,0.51457,1.2715,-23.3517,0.0045626,-0.0045278,-0.0002515,1.744e-005,2.0327e-005,0.33792,2.3232,5.7407,-105.4286,0.0065509,-0.0065009,-0.0003611,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-4.905,-10.2556,0.99473,279.1856,
7.5111,-35.7573,-92.8466,1995.8868,-0.037414,-0.093014,0.99496,-3.0888,-9.5945,212.2193,0.00073134,0.0038846,0.00039224,0.51287,1.2738,-23.3088,0.01108,-0.0049923,-5.0044e-005,3.7551e-005,3.8524e-005,0.33792,2.3155,5.7508,-105.2348,0.015909,-0.0071679,-7.1852e-005,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-4.8934,-10.2525,0.99448,279.1844,
7.5209,-35.7877,-92.9411,1997.9787,-0.037376,-0.093022,0.99496,-3.0838,-9.582,211.9896,0.00087093,0.0038338,0.0003926,0.51104,1.2756,-23.2661,0.017121,-0.0052946,0.00014816,5.6861e-005,5.6989e-005,0.33792,2.3072,5.7591,-105.0421,0.024583,-0.007602,0.00021272,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-4.8819,-10.2495,0.99424,279.1833,
7.5308,-35.8181,-93.0356,2000.0683,-0.037338,-0.093031,0.99496,-3.0788,-9.5694,211.7604,0.0010671,0.0037807,0.00039502,0.50906,1.2769,-23.2237,0.022519,-0.0054304,0.00033733,7.4412e-005,7.3899e-005,0.33792,2.2983,5.7648,-104.8505,0.032333,-0.0077968,0.00048433,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-4.8704,-10.2465,0.99399,279.1821,
7.5445,-35.8602,-93.1664,2002.9636,-0.037287,-0.093048,0.99496,-3.0718,-9.5519,211.443,0.0014194,0.0037066,0.00040149,0.50609,1.2775,-23.1651,0.02869,-0.0053457,0.00057526,9.4873e-005,9.3517e-005,0.33792,2.2849,5.7675,-104.5862,0.041193,-0.0076753,0.00082595,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-4.8545,-10.2423,0.99364,279.1805,
7.5582,-35.9022,-93.297,2005.8546,-0.037236,-0.093071,0.99496,-3.0649,-9.5344,211.1264,0.0018437,0.0036357,0.00041075,0.50287,1.2765,-23.1071,0.033047,-0.0049587,0.00077294,0.00010979,0.00010755,0.33792,2.2704,5.763,-104.324,0.047449,-0.0071196,0.0011098,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-4.8386,-10.2381,0.9933,279.1789,
7.5718,-35.9441,-93.4273,2008.7412,-0.037187,-0.093099,0.99496,-3.0581,-9.517,210.8106,0.0023142,0.0035722,0.00042227,0.49944,1.2737,-23.0494,0.035393,-0.0043009,0.00092036,0.00011841,0.00011526,0.33792,2.2549,5.7504,-104.0638,0.050816,-0.0061752,0.0013214,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-4.8227,-10.2339,0.99296,279.1773,
7.5855,-35.9859,-93.5574,2011.6236,-0.037138,-0.093134,0.99496,-3.0513,-9.4996,210.4957,0.0028031,0.0035192,0.00043558,0.49582,1.2691,-22.9922,0.035684,-0.0034211,0.0010117,0.00012049,0.0001164,0.33792,2.2385,5.7295,-103.8056,0.051234,-0.0049119,0.0014526,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-4.8069,-10.2297,0.99262,279.1757,
7.5966,-36.0196,-93.6625,2013.9527,-0.037099,-0.093168,0.99496,-3.0458,-9.4855,210.2414,0.0031928,0.0034859,0.00044679,0.4928,1.264,-22.9463,0.034465,-0.0025872,0.0010428,0.00011747,0.00011262,0.33792,2.2249,5.7069,-103.5981,0.049484,-0.0037147,0.0014973,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-4.794,-10.2263,0.99234,279.1743,
7.6077,-36.0533,-93.7674,2016.279,-0.03706,-0.093205,0.99496,-3.0403,-9.4716,209.9875,0.0035621,0.0034622,0.00045837,0.48973,1.258,-22.9006,0.032024,-0.0016804,0.0010354,0.00011045,0.00010486,0.33792,2.211,5.6794,-103.3918,0.045979,-0.0024126,0.0014866,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-4.7813,-10.2229,0.99206,279.1731,
7.6187,-36.0869,-93.8722,2018.6026,-0.037022,-0.093246,0.99495,-3.0349,-9.4577,209.7343,0.0038978,0.0034488,0.00046981,0.48664,1.2509,-22.8552,0.028484,-0.00073621,0.00099086,9.9798e-005,9.3508e-005,0.33792,2.1971,5.6475,-103.1868,0.040896,-0.001057,0.0014227,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-4.7685,-10.2195,0.99179,279.1718,
7.6298,-36.1205,-93.9769,2020.9233,-0.036983,-0.093291,0.99495,-3.0296,-9.4439,209.4815,0.0041891,0.0034459,0.00048036,0.48357,1.243,-22.81,0.02401,0.00020968,0.00091213,8.6053e-005,7.9082e-005,0.33792,2.1832,5.612,-102.9829,0.034473,0.00030105,0.0013096,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-4.7557,-10.2162,0.99151,279.1705,
7.6394,-36.1495,-94.0672,2022.9277,-0.03695,-0.093332,0.99495,-3.0249,-9.432,209.2633,0.004398,0.0034517,0.00048854,0.48094,1.2357,-22.7712,0.019539,0.0010023,0.00081963,7.2194e-005,6.464e-005,0.33792,2.1714,5.5789,-102.8076,0.028053,0.0014391,0.0011768,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-4.7447,-10.2133,0.99127,279.1693,
7.649,-36.1784,-94.1575,2024.9299,-0.036916,-0.093375,0.99495,-3.0204,-9.4202,209.0455,0.004562,0.0034649,0.00049588,0.47837,1.228,-22.7325,0.01465,0.0017489,0.00070772,5.7075e-005,4.8908e-005,0.33792,2.1597,5.5442,-102.6331,0.021035,0.002511,0.0010161,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-4.7337,-10.2103,0.99104,279.1682,
7.6585,-36.2073,-94.2476,2026.9301,-0.036883,-0.093419,0.99494,-3.0158,-9.4085,208.828,0.0046776,0.003485,0.00050218,0.47586,1.2201,-22.6941,0.0094902,0.00243,0.00057997,4.1465e-005,3.259e-005,0.33792,2.1484,5.5085,-102.4594,0.013626,0.003489,0.00083271,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-4.7227,-10.2074,0.9908,279.1671,
7.6681,-36.2362,-94.3376,2028.9283,-0.036849,-0.093464,0.99494,-3.0112,-9.3969,208.611,0.0047431,0.0035112,0.00050706,0.47344,1.2121,-22.6558,0.0042048,0.0030291,0.00044028,2.6869e-005,1.7323e-005,0.33792,2.1375,5.4723,-102.2867,0.0060371,0.0043491,0.00063215,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-4.7117,-10.2045,0.99056,279.166,
7.6784,-36.2671,-94.4342,2031.0728,-0.036813,-0.093513,0.99494,-3.0064,-9.3844,208.3781,0.0047573,0.0035452,0.00051063,0.47095,1.2035,-22.615,-0.0014479,0.0035657,0.00028156,1.7949e-005,1.2894e-005,0.33792,2.1263,5.4337,-102.1024,-0.0020789,0.0051195,0.00040426,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-4.6999,-10.2014,0.99031,279.1648,
7.6887,-36.298,-94.5307,2033.215,-0.036776,-0.093562,0.99493,-3.0016,-9.3721,208.1457,0.0047142,0.0035841,0.00051271,0.4686,1.1952,-22.5746,-0.0068983,0.0039773,0.00011904,2.4652e-005,2.6696e-005,0.33792,2.1156,5.3962,-101.9201,-0.0099045,0.0057106,0.00017092,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-4.6881,-10.1983,0.99005,279.1636,
7.699,-36.3289,-94.627,2035.3548,-0.036738,-0.09361,0.99493,-2.9967,-9.3599,207.9137,0.0046167,0.0036266,0.00051324,0.46637,1.1873,-22.5345,-0.011981,0.0042543,-4.2113e-005,3.8533e-005,4.2755e-005,0.33792,2.1056,5.3602,-101.739,-0.017201,0.0061083,-6.0465e-005,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-4.6763,-10.1952,0.9898,279.1624,
7.7093,-36.3597,-94.7232,2037.4922,-0.0367,-0.093657,0.99493,-2.992,-9.3477,207.6821,0.0044693,0.0036712,0.00051201,0.46429,1.1798,-22.4945,-0.016549,0.0043921,-0.00019702,5.2847e-005,5.7769e-005,0.33792,2.0962,5.3265,-101.5586,-0.023761,0.0063061,-0.00028287,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-4.6645,-10.1921,0.98954,279.1612,
7.7226,-36.3997,-94.8484,2040.273,-0.03665,-0.093715,0.99492,-2.9858,-9.3319,207.3811,0.0042129,0.0037302,0.0005079,0.46177,1.1709,-22.4426,-0.021532,0.0043639,-0.00038215,6.9322e-005,7.444e-005,0.33792,2.0848,5.2865,-101.3242,-0.030916,0.0062657,-0.00054868,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-4.6492,-10.1881,0.98921,279.1596,
7.736,-36.4397,-94.9733,2043.0497,-0.0366,-0.093769,0.99492,-2.9796,-9.3163,207.0807,0.0038983,0.0037872,0.00050166,0.45946,1.1633,-22.3909,-0.025207,0.004109,-0.00054,8.1935e-005,8.6898e-005,0.33792,2.0744,5.2519,-101.0905,-0.036191,0.0058996,-0.00077532,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-4.634,-10.184,0.98888,279.1581,
7.7494,-36.4796,-95.098,2045.8224,-0.036548,-0.093819,0.99492,-2.9734,-9.3008,206.781,0.0035441,0.0038393,0.00049375,0.45735,1.1569,-22.3392,-0.027418,0.003647,-0.00066329,8.9873e-005,9.4508e-005,0.33792,2.0648,5.2233,-100.8573,-0.039366,0.0052364,-0.00095234,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-4.6187,-10.18,0.98856,279.1565,
7.7628,-36.5194,-95.2225,2048.5911,-0.036496,-0.093864,0.99492,-2.9673,-9.2853,206.4821,0.0031702,0.0038841,0.00048433,0.4554,1.152,-22.2877,-0.028114,0.0030104,-0.00074727,9.2791e-005,9.7014e-005,0.33792,2.0561,5.201,-100.6246,-0.040365,0.0043223,-0.0010729,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-4.6035,-10.176,0.98823,279.155,
7.7749,-36.5551,-95.3342,2051.0751,-0.036449,-0.0939,0.99491,-2.9619,-9.2714,206.214,0.0028343,0.0039163,0.00047525,0.45377,1.1487,-22.2414,-0.027468,0.0023226,-0.00078707,9.1104e-005,9.4938e-005,0.33792,2.0487,5.1861,-100.4158,-0.039438,0.0033348,-0.0011301,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-4.5898,-10.1724,0.98793,279.1536,
7.7869,-36.5907,-95.4458,2053.5559,-0.036401,-0.093932,0.99491,-2.9564,-9.2576,205.9466,0.0025132,0.0039397,0.00046565,0.45221,1.1464,-22.1953,-0.025676,0.0015575,-0.00079239,8.5463e-005,8.8928e-005,0.33792,2.0416,5.1759,-100.2075,-0.036866,0.0022362,-0.0011377,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-4.5762,-10.1688,0.98764,279.1522,
7.799,-36.6262,-95.5571,2056.0335,-0.036353,-0.093961,0.99491,-2.951,-9.2438,205.6797,0.0022203,0.0039536,0.00045608,0.4507,1.1451,-22.1492,-0.022847,0.00074897,-0.00076406,7.6171e-005,7.9322e-005,0.33792,2.0348,5.17,-99.9996,-0.032803,0.0010754,-0.001097,0,4.5148,1.2484,1.4358,1.4358,0.0004879,-4.5625,-10.1652,0.98734,279.1508,
