Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
37.55043,S,37.55043,0.07458651,0,1.33,0,0,30.55631,0.2109278,0,0,0,0,0.110199120867414,0.110199120867414,0,-83.64407,-83.64407,0,0,-0.1270509,10083.7,2610.873
37.65043,S,37.65043,0.07457445,0,1.33,0,0,30.55631,0.210934,0,0,0,0,0.111205487063721,0.111205487063721,0,-83.63295,-83.63295,0,0,-0.1270509,10075.34,2610.873
37.75043,S,37.75043,0.0745623,0,1.33,0,0,30.55631,0.2109398,0,0,0,0,0.11214842402179,0.11214842402179,0,-83.62173,-83.62173,0,0,-0.1270509,10066.97,2610.873
37.85043,S,37.85043,0.07455007,0,1.33,0,0,30.55631,0.2109452,0,0,0,0,0.113010312487688,0.113010312487688,0,-83.61043,-83.61043,0,0,-0.1270509,10058.61,2610.873
37.95043,S,37.95043,0.07453778,0,1.33,0,0,30.55631,0.2109502,0,0,0,0,0.113806541331599,0.113806541331599,0,-83.59904,-83.59904,0,0,-0.1270509,10050.25,2610.873
38.05043,S,38.05043,0.07452543,0,1.33,0,0,30.55631,0.2109548,0,0,0,0,0.114533182701813,0.114533182701813,0,-83.58759,-83.58759,0,0,-0.1270509,10041.89,2610.873
38.15042,S,38.15042,0.07451301,0,1.33,0,0,30.55631,0.210959,0,0,0,0,0.115205720289566,0.115205720289566,0,-83.57607,-83.57607,0,0,-0.1270509,10033.54,2610.873
38.25042,S,38.25042,0.07450055,0,1.33,0,0,30.55631,0.2109627,0,0,0,0,0.115791181613936,0.115791181613936,0,-83.56449,-83.56449,0,0,-0.1270509,10025.18,2610.873
38.35042,S,38.35042,0.07448803,0,1.33,0,0,30.55631,0.2109662,0,0,0,0,0.116359182305132,0.116359182305132,0,-83.55286,-83.55286,0,0,-0.1270509,10016.82,2610.873
38.45042,S,38.45042,0.07447547,0,1.33,0,0,30.55631,0.2109695,0,0,0,0,0.116880733048568,0.116880733048568,0,-83.54117,-83.54117,0,0,-0.1270509,10008.47,2610.873
38.55042,S,38.55042,0.07446286,0,1.33,0,0,30.55631,0.2109727,0,0,0,0,0.117380937325855,0.117380937325855,0,-83.52943,-83.52943,0,0,-0.1270509,10000.12,2610.873
38.65042,S,38.65042,0.07445022,0,1.33,0,0,30.55631,0.2109753,0,0,0,0,0.117780418771353,0.117780418771353,0,-83.51765,-83.51765,0,0,-0.1270509,9991.766,2610.873
38.75042,S,38.75042,0.07443755,0,1.33,0,0,30.55631,0.2109778,0,0,0,0,0.11817777458576,0.11817777458576,0,-83.50583,-83.50583,0,0,-0.1270509,9983.415,2610.873
38.85041,S,38.85041,0.07442484,0,1.33,0,0,30.55631,0.2109802,0,0,0,0,0.118536336568653,0.118536336568653,0,-83.49397,-83.49397,0,0,-0.1270509,9975.065,2610.873
38.95041,S,38.95041,0.07441211,0,1.33,0,0,30.55631,0.2109824,0,0,0,0,0.118859906336745,0.118859906336745,0,-83.48209,-83.48209,0,0,-0.1270509,9966.717,2610.873
39.05041,S,39.05041,0.07439936,0,1.33,0,0,30.55631,0.2109845,0,0,0,0,0.119192907162692,0.119192907162692,0,-83.47018,-83.47018,0,0,-0.1270509,9958.37,2610.873
39.15041,S,39.15041,0.07438658,0,1.33,0,0,30.55631,0.2109863,0,0,0,0,0.119473443295696,0.119473443295696,0,-83.45823,-83.45823,0,0,-0.1270509,9950.024,2610.873
39.25041,S,39.25041,0.07437377,0,1.33,0,0,30.55631,0.2109879,0,0,0,0,0.119715140615298,0.119715140615298,0,-83.44626,-83.44626,0,0,-0.1270509,9941.68,2610.873
39.35041,S,39.35041,0.07436097,0,1.33,0,0,30.55631,0.2109895,0,0,0,0,0.119937259647841,0.119937259647841,0,-83.43427,-83.43427,0,0,-0.1270509,9933.336,2610.873
39.45041,S,39.45041,0.07434812,0,1.33,0,0,30.55631,0.2109908,0,0,0,0,0.120143609254036,0.120143609254036,0,-83.42226,-83.42226,0,0,-0.1270509,9924.994,2610.873
39.5504,S,39.5504,0.07433525,0,1.33,0,0,30.55631,0.2109921,0,0,0,0,0.120326554221784,0.120326554221784,0,-83.41022,-83.41022,0,0,-0.1270509,9916.653,2610.873
39.6504,S,39.6504,0.07432239,0,1.33,0,0,30.55631,0.2109933,0,0,0,0,0.120511105347177,0.120511105347177,0,-83.39816,-83.39816,0,0,-0.1270509,9908.313,2610.873
39.7504,S,39.7504,0.0743095,0,1.33,0,0,30.55631,0.2109944,0,0,0,0,0.120650924226538,0.120650924226538,0,-83.3861,-83.3861,0,0,-0.1270509,9899.975,2610.873
39.8504,S,39.8504,0.07429661,0,1.33,0,0,30.55631,0.2109953,0,0,0,0,0.120782789135788,0.120782789135788,0,-83.37402,-83.37402,0,0,-0.1270509,9891.637,2610.873
39.9504,S,39.9504,0.0742837,0,1.33,0,0,30.55631,0.2109964,0,0,0,0,0.12092395295506,0.12092395295506,0,-83.36193,-83.36193,0,0,-0.1270509,9883.301,2610.873
40.0504,S,40.0504,0.0742708,0,1.33,0,0,30.55631,0.2109971,0,0,0,0,0.121024319777383,0.121024319777383,0,-83.34983,-83.34983,0,0,-0.1270509,9874.966,2610.873
40.15039,S,40.15039,0.07425788,0,1.33,0,0,30.55631,0.210998,0,0,0,0,0.121145512907837,0.121145512907837,0,-83.33772,-83.33772,0,0,-0.1270509,9866.632,2610.873
40.25039,S,40.25039,0.07424495,0,1.33,0,0,30.55631,0.2109986,0,0,0,0,0.121222106584604,0.121222106584604,0,-83.3256,-83.3256,0,0,-0.1270509,9858.299,2610.873
40.35039,S,40.35039,0.07423202,0,1.33,0,0,30.55631,0.2109992,0,0,0,0,0.121286814505638,0.121286814505638,0,-83.31347,-83.31347,0,0,-0.1270509,9849.968,2610.873
40.45039,S,40.45039,0.07421908,0,1.33,0,0,30.55631,0.2109998,0,0,0,0,0.121372316783656,0.121372316783656,0,-83.30133,-83.30133,0,0,-0.1270509,9841.638,2610.873
40.55039,S,40.55039,0.07420614,0,1.33,0,0,30.55631,0.2110003,0,0,0,0,0.121413238065145,0.121413238065145,0,-83.28919,-83.28919,0,0,-0.1270509,9833.309,2610.873
40.65039,S,40.65039,0.07419319,0,1.33,0,0,30.55631,0.2110008,0,0,0,0,0.121478862090051,0.121478862090051,0,-83.27705,-83.27705,0,0,-0.1270509,9824.98,2610.873
40.75039,S,40.75039,0.07418025,0,1.33,0,0,30.55631,0.2110011,0,0,0,0,0.121511479988833,0.121511479988833,0,-83.26489,-83.26489,0,0,-0.1270509,9816.654,2610.873
40.85038,S,40.85038,0.0741673,0,1.33,0,0,30.55631,0.2110016,0,0,0,0,0.121557107577019,0.121557107577019,0,-83.25274,-83.25274,0,0,-0.1270509,9808.329,2610.873
40.95038,S,40.95038,0.07415435,0,1.33,0,0,30.55631,0.211002,0,0,0,0,0.121602502411932,0.121602502411932,0,-83.24058,-83.24058,0,0,-0.1270509,9800.005,2610.873
41.05038,S,41.05038,0.07414139,0,1.33,0,0,30.55631,0.2110022,0,0,0,0,0.121607168745015,0.121607168745015,0,-83.22842,-83.22842,0,0,-0.1270509,9791.682,2610.873
41.15038,S,41.15038,0.07412844,0,1.33,0,0,30.55631,0.2110026,0,0,0,0,0.121640311911975,0.121640311911975,0,-83.21626,-83.21626,0,0,-0.1270509,9783.36,2610.873
41.25038,S,41.25038,0.07411549,0,1.33,0,0,30.55631,0.2110027,0,0,0,0,0.121636677815623,0.121636677815623,0,-83.2041,-83.2041,0,0,-0.1270509,9775.04,2610.873
41.35038,S,41.35038,0.07410254,0,1.33,0,0,30.55631,0.211003,0,0,0,0,0.12165769144373,0.12165769144373,0,-83.19193,-83.19193,0,0,-0.1270509,9766.721,2610.873
41.45037,S,41.45037,0.07408958,0,1.33,0,0,30.55631,0.2110032,0,0,0,0,0.121670606429177,0.121670606429177,0,-83.17976,-83.17976,0,0,-0.1270509,9758.402,2610.873
41.55037,S,41.55037,0.07407662,0,1.33,0,0,30.55631,0.2110034,0,0,0,0,0.12167554583705,0.12167554583705,0,-83.16759,-83.16759,0,0,-0.1270509,9750.086,2610.873
41.65037,S,41.65037,0.07406366,0,1.33,0,0,30.55631,0.2110036,0,0,0,0,0.121676325580538,0.121676325580538,0,-83.15542,-83.15542,0,0,-0.1270509,9741.771,2610.873
41.75037,S,41.75037,0.07405072,0,1.33,0,0,30.55631,0.2110036,0,0,0,0,0.121648003339565,0.121648003339565,0,-83.14326,-83.14326,0,0,-0.1270509,9733.456,2610.873
41.85037,S,41.85037,0.07403778,0,1.33,0,0,30.55631,0.2110038,0,0,0,0,0.121648233907067,0.121648233907067,0,-83.1311,-83.1311,0,0,-0.1270509,9725.143,2610.873
41.95037,S,41.95037,0.07402484,0,1.33,0,0,30.55631,0.2110039,0,0,0,0,0.121644310736421,0.121644310736421,0,-83.11894,-83.11894,0,0,-0.1270509,9716.831,2610.873
42.05037,S,42.05037,0.0740119,0,1.33,0,0,30.55631,0.211004,0,0,0,0,0.121636235041549,0.121636235041549,0,-83.10678,-83.10678,0,0,-0.1270509,9708.521,2610.873
42.15036,S,42.15036,0.07399895,0,1.33,0,0,30.55631,0.2110041,0,0,0,0,0.121627822733664,0.121627822733664,0,-83.09462,-83.09462,0,0,-0.1270509,9700.211,2610.873
42.25036,S,42.25036,0.07398602,0,1.33,0,0,30.55631,0.2110041,0,0,0,0,0.121611445632176,0.121611445632176,0,-83.08246,-83.08246,0,0,-0.1270509,9691.902,2610.873
42.35036,S,42.35036,0.07397308,0,1.33,0,0,30.55631,0.2110042,0,0,0,0,0.121590919648263,0.121590919648263,0,-83.0703,-83.0703,0,0,-0.1270509,9683.596,2610.873
42.45036,S,42.45036,0.07396014,0,1.33,0,0,30.55631,0.2110042,0,0,0,0,0.121570060693166,0.121570060693166,0,-83.05814,-83.05814,0,0,-0.1270509,9675.29,2610.873
42.55036,S,42.55036,0.07394721,0,1.33,0,0,30.55631,0.2110042,0,0,0,0,0.121541240586232,0.121541240586232,0,-83.04599,-83.04599,0,0,-0.1270509,9666.985,2610.873
42.65036,S,42.65036,0.07393429,0,1.33,0,0,30.55631,0.2110042,0,0,0,0,0.12151604243126,0.12151604243126,0,-83.03384,-83.03384,0,0,-0.1270509,9658.682,2610.873
42.75035,S,42.75035,0.07392137,0,1.33,0,0,30.55631,0.2110042,0,0,0,0,0.121490517217737,0.121490517217737,0,-83.02169,-83.02169,0,0,-0.1270509,9650.38,2610.873
42.85035,S,42.85035,0.07390843,0,1.33,0,0,30.55631,0.2110041,0,0,0,0,0.121457036763118,0.121457036763118,0,-83.00954,-83.00954,0,0,-0.1270509,9642.079,2610.873
42.95035,S,42.95035,0.07389553,0,1.33,0,0,30.55631,0.2110041,0,0,0,0,0.121419416976565,0.121419416976565,0,-82.9974,-82.9974,0,0,-0.1270509,9633.779,2610.873
43.05035,S,43.05035,0.07388262,0,1.33,0,0,30.55631,0.211004,0,0,0,0,0.12138924550041,0.12138924550041,0,-82.98526,-82.98526,0,0,-0.1270509,9625.48,2610.873
43.15035,S,43.15035,0.07386971,0,1.33,0,0,30.55631,0.211004,0,0,0,0,0.121351124686385,0.121351124686385,0,-82.97312,-82.97312,0,0,-0.1270509,9617.184,2610.873
43.25035,S,43.25035,0.07385681,0,1.33,0,0,30.55631,0.2110041,0,0,0,0,0.121337502720984,0.121337502720984,0,-82.96099,-82.96099,0,0,-0.1270509,9608.888,2610.873
43.35035,S,43.35035,0.0738439,0,1.33,0,0,30.55631,0.211004,0,0,0,0,0.121302697716459,0.121302697716459,0,-82.94886,-82.94886,0,0,-0.1270509,9600.593,2610.873
43.45034,S,43.45034,0.07383101,0,1.33,0,0,30.55631,0.2110039,0,0,0,0,0.121259949270417,0.121259949270417,0,-82.93674,-82.93674,0,0,-0.1270509,9592.299,2610.873
43.55034,S,43.55034,0.07381812,0,1.33,0,0,30.55631,0.211004,0,0,0,0,0.121249457872985,0.121249457872985,0,-82.92461,-82.92461,0,0,-0.1270509,9584.007,2610.873
43.65034,S,43.65034,0.07380522,0,1.33,0,0,30.55631,0.2110038,0,0,0,0,0.121202263024081,0.121202263024081,0,-82.91248,-82.91248,0,0,-0.1270509,9575.716,2610.873
43.75034,S,43.75034,0.07379234,0,1.33,0,0,30.55631,0.2110037,0,0,0,0,0.121147128358075,0.121147128358075,0,-82.90037,-82.90037,0,0,-0.1270509,9567.426,2610.873
43.85034,S,43.85034,0.07377947,0,1.33,0,0,30.55631,0.2110036,0,0,0,0,0.12110343139971,0.12110343139971,0,-82.88826,-82.88826,0,0,-0.1270509,9559.137,2610.873
43.95034,S,43.95034,0.07376659,0,1.33,0,0,30.55631,0.2110036,0,0,0,0,0.121088004700113,0.121088004700113,0,-82.87615,-82.87615,0,0,-0.1270509,9550.849,2610.873
44.05033,S,44.05033,0.07375373,0,1.33,0,0,30.55631,0.2110035,0,0,0,0,0.121036064235213,0.121036064235213,0,-82.86405,-82.86405,0,0,-0.1270509,9542.562,2610.873
44.15033,S,44.15033,0.07374086,0,1.33,0,0,30.55631,0.2110034,0,0,0,0,0.120987792209647,0.120987792209647,0,-82.85195,-82.85195,0,0,-0.1270509,9534.277,2610.873
44.25033,S,44.25033,0.073728,0,1.33,0,0,30.55631,0.2110034,0,0,0,0,0.120967771287795,0.120967771287795,0,-82.83985,-82.83985,0,0,-0.1270509,9525.993,2610.873
44.35033,S,44.35033,0.07371514,0,1.33,0,0,30.55631,0.2110032,0,0,0,0,0.12091126751119,0.12091126751119,0,-82.82776,-82.82776,0,0,-0.1270509,9517.71,2610.873
44.45033,S,44.45033,0.07370228,0,1.33,0,0,30.55631,0.2110032,0,0,0,0,0.120886973486968,0.120886973486968,0,-82.81567,-82.81567,0,0,-0.1270509,9509.429,2610.873
44.55033,S,44.55033,0.07368945,0,1.33,0,0,30.55631,0.211003,0,0,0,0,0.120833847343377,0.120833847343377,0,-82.80358,-82.80358,0,0,-0.1270509,9501.148,2610.873
44.65033,S,44.65033,0.07367659,0,1.33,0,0,30.55631,0.211003,0,0,0,0,0.120801316651118,0.120801316651118,0,-82.7915,-82.7915,0,0,-0.1270509,9492.869,2610.873
44.75032,S,44.75032,0.07366376,0,1.33,0,0,30.55631,0.2110028,0,0,0,0,0.120743949212574,0.120743949212574,0,-82.77942,-82.77942,0,0,-0.1270509,9484.591,2610.873
44.85032,S,44.85032,0.07365093,0,1.33,0,0,30.55631,0.2110028,0,0,0,0,0.120714794639561,0.120714794639561,0,-82.76735,-82.76735,0,0,-0.1270509,9476.314,2610.873
44.95032,S,44.95032,0.0736381,0,1.33,0,0,30.55631,0.2110028,0,0,0,0,0.120685502631204,0.120685502631204,0,-82.75528,-82.75528,0,0,-0.1270509,9468.039,2610.873
45.05032,S,45.05032,0.07362527,0,1.33,0,0,30.55631,0.2110026,0,0,0,0,0.12062361594149,0.12062361594149,0,-82.74322,-82.74322,0,0,-0.1270509,9459.765,2610.873
45.15032,S,45.15032,0.07361247,0,1.33,0,0,30.55631,0.2110026,0,0,0,0,0.12059771858528,0.12059771858528,0,-82.73116,-82.73116,0,0,-0.1270509,9451.491,2610.873
45.25032,S,45.25032,0.07359965,0,1.33,0,0,30.55631,0.2110025,0,0,0,0,0.120563898649593,0.120563898649593,0,-82.71911,-82.71911,0,0,-0.1270509,9443.22,2610.873
45.35032,S,45.35032,0.07358684,0,1.33,0,0,30.55631,0.2110025,0,0,0,0,0.12053376984391,0.12053376984391,0,-82.70705,-82.70705,0,0,-0.1270509,9434.949,2610.873
45.45031,S,45.45031,0.07357403,0,1.33,0,0,30.55631,0.2110022,0,0,0,0,0.120467104623998,0.120467104623998,0,-82.695,-82.695,0,0,-0.1270509,9426.68,2610.873
45.55031,S,45.55031,0.07356124,0,1.33,0,0,30.55631,0.2110022,0,0,0,0,0.120428777731,0.120428777731,0,-82.68296,-82.68296,0,0,-0.1270509,9418.411,2610.873
45.65031,S,45.65031,0.07354844,0,1.33,0,0,30.55631,0.2110021,0,0,0,0,0.120394151218164,0.120394151218164,0,-82.67092,-82.67092,0,0,-0.1270509,9410.144,2610.873
45.75031,S,45.75031,0.07353565,0,1.33,0,0,30.55631,0.2110021,0,0,0,0,0.120359242035406,0.120359242035406,0,-82.65888,-82.65888,0,0,-0.1270509,9401.878,2610.873
45.85031,S,45.85031,0.07352287,0,1.33,0,0,30.55631,0.211002,0,0,0,0,0.120316421981912,0.120316421981912,0,-82.64685,-82.64685,0,0,-0.1270509,9393.613,2610.873
45.95031,S,45.95031,0.07351008,0,1.33,0,0,30.55631,0.2110018,0,0,0,0,0.120248904011731,0.120248904011731,0,-82.63483,-82.63483,0,0,-0.1270509,9385.35,2610.873
46.0503,S,46.0503,0.07349731,0,1.33,0,0,30.55631,0.2110017,0,0,0,0,0.120217330763282,0.120217330763282,0,-82.6228,-82.6228,0,0,-0.1270509,9377.087,2610.873
46.1503,S,46.1503,0.07348454,0,1.33,0,0,30.55631,0.2110016,0,0,0,0,0.120170047883533,0.120170047883533,0,-82.61079,-82.61079,0,0,-0.1270509,9368.826,2610.873
46.2503,S,46.2503,0.07347178,0,1.33,0,0,30.55631,0.2110015,0,0,0,0,0.120138106554791,0.120138106554791,0,-82.59877,-82.59877,0,0,-0.1270509,9360.566,2610.873
46.3503,S,46.3503,0.07345901,0,1.33,0,0,30.55631,0.2110014,0,0,0,0,0.120090457974257,0.120090457974257,0,-82.58676,-82.58676,0,0,-0.1270509,9352.308,2610.873
46.4503,S,46.4503,0.07344627,0,1.33,0,0,30.55631,0.2110013,0,0,0,0,0.120046535155389,0.120046535155389,0,-82.57476,-82.57476,0,0,-0.1270509,9344.05,2610.873
46.5503,S,46.5503,0.07343351,0,1.33,0,0,30.55631,0.2110012,0,0,0,0,0.120010157377621,0.120010157377621,0,-82.56276,-82.56276,0,0,-0.1270509,9335.794,2610.873
46.6503,S,46.6503,0.07342078,0,1.33,0,0,30.55631,0.2110012,0,0,0,0,0.119965887303188,0.119965887303188,0,-82.55077,-82.55077,0,0,-0.1270509,9327.539,2610.873
46.75029,S,46.75029,0.07340804,0,1.33,0,0,30.55631,0.2110011,0,0,0,0,0.119925354469814,0.119925354469814,0,-82.53878,-82.53878,0,0,-0.1270509,9319.285,2610.873
46.85029,S,46.85029,0.0733953,0,1.33,0,0,30.55631,0.2110011,0,0,0,0,0.119912896667039,0.119912896667039,0,-82.52679,-82.52679,0,0,-0.1270509,9311.032,2610.873
46.95029,S,46.95029,0.07338256,0,1.33,0,0,30.55631,0.211001,0,0,0,0,0.119864210851759,0.119864210851759,0,-82.5148,-82.5148,0,0,-0.1270509,9302.78,2610.873
47.05029,S,47.05029,0.07336984,0,1.33,0,0,30.55631,0.2110009,0,0,0,0,0.119811454437951,0.119811454437951,0,-82.50282,-82.50282,0,0,-0.1270509,9294.53,2610.873
47.15029,S,47.15029,0.07335711,0,1.33,0,0,30.55631,0.2110007,0,0,0,0,0.119766261488117,0.119766261488117,0,-82.49084,-82.49084,0,0,-0.1270509,9286.281,2610.873
47.25029,S,47.25029,0.07334439,0,1.33,0,0,30.55631,0.2110005,0,0,0,0,0.119713187867262,0.119713187867262,0,-82.47887,-82.47887,0,0,-0.1270509,9278.033,2610.873
47.35028,S,47.35028,0.07333168,0,1.33,0,0,30.55631,0.2110004,0,0,0,0,0.119663869894197,0.119663869894197,0,-82.4669,-82.4669,0,0,-0.1270509,9269.786,2610.873
47.45028,S,47.45028,0.07331898,0,1.33,0,0,30.55631,0.2110005,0,0,0,0,0.119642589237984,0.119642589237984,0,-82.45494,-82.45494,0,0,-0.1270509,9261.541,2610.873
47.55028,S,47.55028,0.07330627,0,1.33,0,0,30.55631,0.2110003,0,0,0,0,0.119592964231387,0.119592964231387,0,-82.44298,-82.44298,0,0,-0.1270509,9253.297,2610.873
47.65028,S,47.65028,0.07329357,0,1.33,0,0,30.55631,0.2110003,0,0,0,0,0.119571364752751,0.119571364752751,0,-82.43102,-82.43102,0,0,-0.1270509,9245.054,2610.873
47.75028,S,47.75028,0.07328089,0,1.33,0,0,30.55631,0.2110002,0,0,0,0,0.119513619248849,0.119513619248849,0,-82.41908,-82.41908,0,0,-0.1270509,9236.812,2610.873
47.85028,S,47.85028,0.0732682,0,1.33,0,0,30.55631,0.2110001,0,0,0,0,0.119467471555566,0.119467471555566,0,-82.40714,-82.40714,0,0,-0.1270509,9228.571,2610.873
47.95028,S,47.95028,0.07325553,0,1.33,0,0,30.55631,0.2109999,0,0,0,0,0.119421089866428,0.119421089866428,0,-82.3952,-82.3952,0,0,-0.1270509,9220.332,2610.873
48.05027,S,48.05027,0.07324284,0,1.33,0,0,30.55631,0.2109999,0,0,0,0,0.119395080773081,0.119395080773081,0,-82.38326,-82.38326,0,0,-0.1270509,9212.094,2610.873
48.15027,S,48.15027,0.07323018,0,1.33,0,0,30.55631,0.2109997,0,0,0,0,0.119336782339794,0.119336782339794,0,-82.37133,-82.37133,0,0,-0.1270509,9203.856,2610.873
48.25027,S,48.25027,0.0732175,0,1.33,0,0,30.55631,0.2109997,0,0,0,0,0.119314302501614,0.119314302501614,0,-82.3594,-82.3594,0,0,-0.1270509,9195.62,2610.873
48.35027,S,48.35027,0.07320484,0,1.33,0,0,30.55631,0.2109995,0,0,0,0,0.119255739593669,0.119255739593669,0,-82.34747,-82.34747,0,0,-0.1270509,9187.386,2610.873
48.45027,S,48.45027,0.07319217,0,1.33,0,0,30.55631,0.2109995,0,0,0,0,0.119225152922148,0.119225152922148,0,-82.33555,-82.33555,0,0,-0.1270509,9179.152,2610.873
48.55027,S,48.55027,0.07317952,0,1.33,0,0,30.55631,0.2109993,0,0,0,0,0.119166335878738,0.119166335878738,0,-82.32363,-82.32363,0,0,-0.1270509,9170.92,2610.873
48.65026,S,48.65026,0.07316688,0,1.33,0,0,30.55631,0.2109993,0,0,0,0,0.119131668642844,0.119131668642844,0,-82.31172,-82.31172,0,0,-0.1270509,9162.688,2610.873
48.75026,S,48.75026,0.07315423,0,1.33,0,0,30.55631,0.2109992,0,0,0,0,0.119104601245439,0.119104601245439,0,-82.29981,-82.29981,0,0,-0.1270509,9154.458,2610.873
48.85026,S,48.85026,0.0731416,0,1.33,0,0,30.55631,0.210999,0,0,0,0,0.119041501984178,0.119041501984178,0,-82.28791,-82.28791,0,0,-0.1270509,9146.229,2610.873
48.95026,S,48.95026,0.07312896,0,1.33,0,0,30.55631,0.210999,0,0,0,0,0.119010372356875,0.119010372356875,0,-82.27601,-82.27601,0,0,-0.1270509,9138.002,2610.873
49.05026,S,49.05026,0.07311632,0,1.33,0,0,30.55631,0.2109987,0,0,0,0,0.118950861154786,0.118950861154786,0,-82.26411,-82.26411,0,0,-0.1270509,9129.775,2610.873
49.15026,S,49.15026,0.0731037,0,1.33,0,0,30.55631,0.2109987,0,0,0,0,0.118911654664998,0.118911654664998,0,-82.25221,-82.25221,0,0,-0.1270509,9121.55,2610.873
49.25026,S,49.25026,0.07309108,0,1.33,0,0,30.55631,0.2109986,0,0,0,0,0.118872222122889,0.118872222122889,0,-82.24033,-82.24033,0,0,-0.1270509,9113.326,2610.873
49.35025,S,49.35025,0.07307847,0,1.33,0,0,30.55631,0.2109986,0,0,0,0,0.118840621393282,0.118840621393282,0,-82.22845,-82.22845,0,0,-0.1270509,9105.104,2610.873
49.45025,S,49.45025,0.07306585,0,1.33,0,0,30.55631,0.2109983,0,0,0,0,0.118776866127746,0.118776866127746,0,-82.21657,-82.21657,0,0,-0.1270509,9096.882,2610.873
49.55025,S,49.55025,0.07305325,0,1.33,0,0,30.55631,0.2109983,0,0,0,0,0.118741021605437,0.118741021605437,0,-82.2047,-82.2047,0,0,-0.1270509,9088.661,2610.873
49.65025,S,49.65025,0.07304066,0,1.33,0,0,30.55631,0.2109982,0,0,0,0,0.118705177256182,0.118705177256182,0,-82.19283,-82.19283,0,0,-0.1270509,9080.441,2610.873
49.75025,S,49.75025,0.07302807,0,1.33,0,0,30.55631,0.2109982,0,0,0,0,0.118669119468805,0.118669119468805,0,-82.18097,-82.18097,0,0,-0.1270509,9072.224,2610.873
49.85025,S,49.85025,0.07301547,0,1.33,0,0,30.55631,0.2109981,0,0,0,0,0.118633068703097,0.118633068703097,0,-82.16911,-82.16911,0,0,-0.1270509,9064.007,2610.873
49.95024,S,49.95024,0.07300289,0,1.33,0,0,30.55631,0.210998,0,0,0,0,0.118592994387775,0.118592994387775,0,-82.15726,-82.15726,0,0,-0.1270509,9055.791,2610.873
50.05024,S,50.05024,0.07299031,0,1.33,0,0,30.55631,0.2109978,0,0,0,0,0.118532491356625,0.118532491356625,0,-82.1454,-82.1454,0,0,-0.1270509,9047.576,2610.873
50.15024,S,50.15024,0.07297774,0,1.33,0,0,30.55631,0.2109977,0,0,0,0,0.118484382659936,0.118484382659936,0,-82.13355,-82.13355,0,0,-0.1270509,9039.363,2610.873
50.25024,S,50.25024,0.07296516,0,1.33,0,0,30.55631,0.2109976,0,0,0,0,0.1184401070973,0.1184401070973,0,-82.12171,-82.12171,0,0,-0.1270509,9031.151,2610.873
50.35024,S,50.35024,0.07295259,0,1.33,0,0,30.55631,0.2109975,0,0,0,0,0.1184034839116,0.1184034839116,0,-82.10987,-82.10987,0,0,-0.1270509,9022.94,2610.873
50.45024,S,50.45024,0.07294003,0,1.33,0,0,30.55631,0.2109974,0,0,0,0,0.118359032794679,0.118359032794679,0,-82.09804,-82.09804,0,0,-0.1270509,9014.73,2610.873
50.55024,S,50.55024,0.07292747,0,1.33,0,0,30.55631,0.2109973,0,0,0,0,0.118322240884751,0.118322240884751,0,-82.0862,-82.0862,0,0,-0.1270509,9006.521,2610.873
50.65023,S,50.65023,0.07291491,0,1.33,0,0,30.55631,0.2109971,0,0,0,0,0.1182697679005,0.1182697679005,0,-82.07437,-82.07437,0,0,-0.1270509,8998.314,2610.873
50.75023,S,50.75023,0.07290237,0,1.33,0,0,30.55631,0.2109972,0,0,0,0,0.118249159354477,0.118249159354477,0,-82.06255,-82.06255,0,0,-0.1270509,8990.108,2610.873
50.85023,S,50.85023,0.07288984,0,1.33,0,0,30.55631,0.210997,0,0,0,0,0.118180188404033,0.118180188404033,0,-82.05074,-82.05074,0,0,-0.1270509,8981.903,2610.873
50.95023,S,50.95023,0.07287731,0,1.33,0,0,30.55631,0.2109971,0,0,0,0,0.118167275498607,0.118167275498607,0,-82.03893,-82.03893,0,0,-0.1270509,8973.699,2610.873
51.05023,S,51.05023,0.07286478,0,1.33,0,0,30.55631,0.2109969,0,0,0,0,0.118126170466496,0.118126170466496,0,-82.02712,-82.02712,0,0,-0.1270509,8965.496,2610.873
51.15023,S,51.15023,0.07285224,0,1.33,0,0,30.55631,0.2109968,0,0,0,0,0.11807725235569,0.11807725235569,0,-82.01531,-82.01531,0,0,-0.1270509,8957.295,2610.873
51.25023,S,51.25023,0.07283971,0,1.33,0,0,30.55631,0.2109966,0,0,0,0,0.118024337015434,0.118024337015434,0,-82.00351,-82.00351,0,0,-0.1270509,8949.095,2610.873
51.35022,S,51.35022,0.0728272,0,1.33,0,0,30.55631,0.2109967,0,0,0,0,0.118007072908412,0.118007072908412,0,-81.99171,-81.99171,0,0,-0.1270509,8940.896,2610.873
51.45022,S,51.45022,0.07281468,0,1.33,0,0,30.55631,0.2109965,0,0,0,0,0.117954026375578,0.117954026375578,0,-81.97991,-81.97991,0,0,-0.1270509,8932.697,2610.873
